task,method,info,algorithm,q,contrast,block_days,n,delta,relative_pct,ci_low,ci_high,scenario,interpretation
observed_change,pca_2,without_positioning,quantile_lightgbm,0.5,add_residual,7,577,-0.1248357735417406,-0.9895486040473532,-0.3166099558755947,0.0456300993796244,clock_NY_quote,interval_includes_zero
observed_change,pca_2,with_positioning,linear_qr,0.1,add_residual,3,577,-0.0307122139433075,-0.4472272125680225,-0.1244978625669684,0.065157724896994,clock_NY_quote,interval_includes_zero
observed_change,pca_2,with_positioning,linear_qr,0.1,add_residual,7,577,-0.0307122139433075,-0.4472272125680225,-0.1046603998112188,0.0543688524215102,clock_NY_quote,interval_includes_zero
observed_change,pca_2,with_positioning,linear_qr,0.1,add_positioning,3,577,2.016728782816711e-17,2.9499267547867394e-16,-3.874206364376117e-17,8.063978227972375e-17,clock_NY_quote,numerical_tie
observed_change,pca_2,with_positioning,linear_qr,0.1,add_positioning,7,577,2.016728782816711e-17,2.9499267547867394e-16,-3.8748909809445786e-17,7.486362728984479e-17,clock_NY_quote,numerical_tie
observed_change,pca_2,with_positioning,linear_qr,0.5,add_residual,3,577,-0.0092512767494175,-0.073680575437592,-0.1261159237230651,0.1076510807292781,clock_NY_quote,interval_includes_zero
observed_change,pca_2,with_positioning,linear_qr,0.5,add_residual,7,577,-0.0092512767494175,-0.073680575437592,-0.099470407085443,0.0778417815036707,clock_NY_quote,interval_includes_zero
observed_change,pca_2,with_positioning,linear_qr,0.5,add_positioning,3,577,0.1011803366334144,0.812987842174577,0.0253697588596394,0.181575760525195,clock_NY_quote,higher_loss_interval
observed_change,pca_2,with_positioning,linear_qr,0.5,add_positioning,7,577,0.1011803366334144,0.812987842174577,0.0466983253170692,0.1600910975240251,clock_NY_quote,higher_loss_interval
observed_change,pca_2,with_positioning,quantile_lightgbm,0.1,add_residual,3,577,0.1170888264203464,1.8346125436028569,0.0068310666130254,0.2420791727038607,clock_NY_quote,higher_loss_interval
observed_change,pca_2,with_positioning,quantile_lightgbm,0.1,add_residual,7,577,0.1170888264203464,1.8346125436028569,0.0260651272106072,0.2315253111061039,clock_NY_quote,higher_loss_interval
observed_change,pca_2,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,0.0372041161580239,0.575728420104466,-0.0684869367888005,0.1376345735860216,clock_NY_quote,interval_includes_zero
observed_change,pca_2,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,0.0372041161580239,0.575728420104466,-0.0402907446302212,0.1077086100072165,clock_NY_quote,interval_includes_zero
observed_change,pca_2,with_positioning,quantile_lightgbm,0.5,add_residual,3,577,-0.1816163886358355,-1.4467086064241088,-0.3797625695317453,0.0184860864432606,clock_NY_quote,interval_includes_zero
observed_change,pca_2,with_positioning,quantile_lightgbm,0.5,add_residual,7,577,-0.1816163886358355,-1.4467086064241088,-0.3786129610676765,0.0124690914105413,clock_NY_quote,interval_includes_zero
observed_change,pca_2,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,-0.1184424779034344,-0.9482536386300991,-0.2843524984231443,0.0267372351425988,clock_NY_quote,interval_includes_zero
observed_change,pca_2,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,-0.1184424779034344,-0.9482536386300991,-0.2612156502937454,0.0008299216355646,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,without_positioning,linear_qr,0.1,add_residual,3,577,-0.1253028169644576,-1.824643109786192,-0.198350150353244,-0.0656734617947628,clock_NY_quote,lower_loss_interval
observed_change,ae_selected,without_positioning,linear_qr,0.1,add_residual,7,577,-0.1253028169644576,-1.824643109786192,-0.1718713442123612,-0.0735411989470801,clock_NY_quote,lower_loss_interval
observed_change,ae_selected,without_positioning,linear_qr,0.1,AE_minus_sequential_ols,3,577,-0.1932464903085212,-2.78646104991886,-0.3049918208371095,-0.098844934075933,clock_NY_quote,lower_loss_interval
observed_change,ae_selected,without_positioning,linear_qr,0.1,AE_minus_sequential_ols,7,577,-0.1932464903085212,-2.78646104991886,-0.2846836135874867,-0.1044238255475796,clock_NY_quote,lower_loss_interval
observed_change,ae_selected,without_positioning,linear_qr,0.1,AE_minus_pca_2,3,577,-0.09459060302115,-1.383603749700943,-0.1830629851724604,-0.0156290938544385,clock_NY_quote,lower_loss_interval
observed_change,ae_selected,without_positioning,linear_qr,0.1,AE_minus_pca_2,7,577,-0.09459060302115,-1.383603749700943,-0.1698143317901134,-0.0283031277098954,clock_NY_quote,lower_loss_interval
observed_change,ae_selected,without_positioning,linear_qr,0.5,add_residual,3,577,-0.0019754745167096,-0.0157717217945366,-0.0068948691988796,0.0024550647613853,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,without_positioning,linear_qr,0.5,add_residual,7,577,-0.0019754745167096,-0.0157717217945366,-0.0071919462483046,0.0029076092171206,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,without_positioning,linear_qr,0.5,AE_minus_sequential_ols,3,577,0.0316227318356451,0.253147462559901,-0.0442831017202388,0.1211855868881595,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,without_positioning,linear_qr,0.5,AE_minus_sequential_ols,7,577,0.0316227318356451,0.253147462559901,-0.034511542554313,0.1015765179692811,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,without_positioning,linear_qr,0.5,AE_minus_pca_2,3,577,0.0779533185802083,0.6263578712184431,-0.0389896221658346,0.2032284547822788,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,without_positioning,linear_qr,0.5,AE_minus_pca_2,7,577,0.0779533185802083,0.6263578712184431,-0.0193984673033502,0.1819549704592677,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.1,add_residual,3,577,0.0920790875854758,1.4545578511254462,0.0194871857865427,0.1686701317757444,clock_NY_quote,higher_loss_interval
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.1,add_residual,7,577,0.0920790875854758,1.4545578511254462,0.0212636151283062,0.1671876519296474,clock_NY_quote,higher_loss_interval
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.1,AE_minus_sequential_ols,3,577,-0.0618666066494029,-0.9540941940923736,-0.1206489740662987,-0.0054053595396642,clock_NY_quote,lower_loss_interval
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.1,AE_minus_sequential_ols,7,577,-0.0618666066494029,-0.9540941940923736,-0.1251270664214807,0.0004429650903512,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.1,AE_minus_pca_2,3,577,-0.0396323682869948,-0.6133052773503072,-0.1539994355750097,0.0786069315974923,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.1,AE_minus_pca_2,7,577,-0.0396323682869948,-0.6133052773503072,-0.1289492546556214,0.0529871142925179,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.5,add_residual,3,577,0.0510009934616217,0.404274836075745,-0.0241276368745801,0.1208752365234654,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.5,add_residual,7,577,0.0510009934616217,0.404274836075745,-0.0117242687977133,0.1075395330859103,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.5,AE_minus_sequential_ols,3,577,0.0379707689867008,0.3006762489896932,-0.0413152569521687,0.1251856970623575,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.5,AE_minus_sequential_ols,7,577,0.0379707689867008,0.3006762489896932,-0.0359141540573142,0.1124448290590547,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.5,AE_minus_pca_2,3,577,0.1758367670033624,1.4077538486811456,0.0354131808273313,0.3243929555610943,clock_NY_quote,higher_loss_interval
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.5,AE_minus_pca_2,7,577,0.1758367670033624,1.4077538486811456,0.0439033284277769,0.3309160650305718,clock_NY_quote,higher_loss_interval
observed_change,ae_selected,with_positioning,linear_qr,0.1,add_residual,3,577,-0.1253028169644577,-1.824643109786192,-0.198350150353244,-0.0656734617947629,clock_NY_quote,lower_loss_interval
observed_change,ae_selected,with_positioning,linear_qr,0.1,add_residual,7,577,-0.1253028169644577,-1.824643109786192,-0.1718713442123612,-0.0735411989470802,clock_NY_quote,lower_loss_interval
observed_change,ae_selected,with_positioning,linear_qr,0.1,add_positioning,3,577,-5.693019712495114e-17,-8.444176372138949e-16,-1.2690696857006495e-16,-1.8806011960984186e-18,clock_NY_quote,numerical_tie
observed_change,ae_selected,with_positioning,linear_qr,0.1,add_positioning,7,577,-5.693019712495114e-17,-8.444176372138949e-16,-9.968739822178003e-17,-1.511464534659639e-17,clock_NY_quote,numerical_tie
observed_change,ae_selected,with_positioning,linear_qr,0.1,AE_minus_sequential_ols,3,577,-0.1932464903085207,-2.786461049918852,-0.3049918208371089,-0.0988449340759323,clock_NY_quote,lower_loss_interval
observed_change,ae_selected,with_positioning,linear_qr,0.1,AE_minus_sequential_ols,7,577,-0.1932464903085207,-2.786461049918852,-0.2846836135874861,-0.104423825547579,clock_NY_quote,lower_loss_interval
observed_change,ae_selected,with_positioning,linear_qr,0.1,AE_minus_pca_2,3,577,-0.0945906030211501,-1.383603749700944,-0.1830629851724605,-0.0156290938544386,clock_NY_quote,lower_loss_interval
observed_change,ae_selected,with_positioning,linear_qr,0.1,AE_minus_pca_2,7,577,-0.0945906030211501,-1.383603749700944,-0.1698143317901135,-0.0283031277098955,clock_NY_quote,lower_loss_interval
observed_change,ae_selected,with_positioning,linear_qr,0.5,add_residual,3,577,-0.0043365066221765,-0.0345375359494041,-0.0094234232448609,0.0008202144379187,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,linear_qr,0.5,add_residual,7,577,-0.0043365066221765,-0.0345375359494041,-0.0097214456354247,0.0010696361300605,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,linear_qr,0.5,add_positioning,3,577,0.0281417881804471,0.2247128288330936,0.004047826686064,0.0577429531500779,clock_NY_quote,higher_loss_interval
observed_change,ae_selected,with_positioning,linear_qr,0.5,add_positioning,7,577,0.0281417881804471,0.2247128288330936,0.0041518534452766,0.0536125364240718,clock_NY_quote,higher_loss_interval
observed_change,ae_selected,with_positioning,linear_qr,0.5,AE_minus_sequential_ols,3,577,0.0250708826582212,0.2001424998394216,-0.0520572447938995,0.111981853416094,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,linear_qr,0.5,AE_minus_sequential_ols,7,577,0.0250708826582212,0.2001424998394216,-0.043358728684369,0.0986278107994737,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,linear_qr,0.5,AE_minus_pca_2,3,577,0.004914770127241,0.0391719015706751,-0.1105143713335627,0.1206800866822476,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,linear_qr,0.5,AE_minus_pca_2,7,577,0.004914770127241,0.0391719015706751,-0.0790619181051255,0.0946646598238162,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,add_residual,3,577,0.0551189603796574,0.8636343807891871,-0.0217546670736164,0.1484605664070643,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,add_residual,7,577,0.0551189603796574,0.8636343807891871,-0.013230742364669,0.1345815354537017,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,0.0148666184043298,0.2314784807004336,-0.0855407403979365,0.1088988783518793,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,0.0148666184043298,0.2314784807004336,-0.0897611385885661,0.1113860230767912,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,AE_minus_sequential_ols,3,577,0.0458285759012175,0.7170237452072573,-0.0607547943851132,0.1566196839608804,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,AE_minus_sequential_ols,7,577,0.0458285759012175,0.7170237452072573,-0.0693886831583107,0.1581138851509552,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,AE_minus_pca_2,3,577,-0.061969866040689,-0.953485400062698,-0.1864511948966572,0.0603320724750449,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,AE_minus_pca_2,7,577,-0.061969866040689,-0.953485400062698,-0.1958702210524218,0.0579459789724658,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,add_residual,3,577,-0.0332518287374013,-0.2648753627085784,-0.117300281120443,0.0499172067301607,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,add_residual,7,577,-0.0332518287374013,-0.2648753627085784,-0.1044297310389766,0.0384793326677318,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,-0.1459146850083625,-1.1519798215109178,-0.361709663239657,0.0192231637698213,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,-0.1459146850083625,-1.1519798215109178,-0.3278343775474396,-0.0138271792752542,clock_NY_quote,lower_loss_interval
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,AE_minus_sequential_ols,3,577,0.0300752296321176,0.2407860432537305,-0.1123986058625354,0.1590606568876938,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,AE_minus_sequential_ols,7,577,0.0300752296321176,0.2407860432537305,-0.0882833642428682,0.1472610904419953,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,AE_minus_pca_2,3,577,0.1483645598984342,1.1991819116378768,-0.0283691311603715,0.3159404319484479,clock_NY_quote,interval_includes_zero
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,AE_minus_pca_2,7,577,0.1483645598984342,1.1991819116378768,-0.0260583783737497,0.3163718524522635,clock_NY_quote,interval_includes_zero
observed_change,joint_ols,without_positioning,linear_qr,0.1,add_residual,3,577,0.0681972270414491,0.9930790339933144,-0.0059314651826288,0.1602433574409792,clock_NY_quote,interval_includes_zero
observed_change,joint_ols,without_positioning,linear_qr,0.1,add_residual,7,577,0.0681972270414491,0.9930790339933144,-0.0059352241708395,0.1518063145342815,clock_NY_quote,interval_includes_zero
observed_change,joint_ols,without_positioning,linear_qr,0.5,add_residual,3,577,-0.0311318990922188,-0.2485497267946881,-0.1200195859231102,0.0452952184165742,clock_NY_quote,interval_includes_zero
observed_change,joint_ols,without_positioning,linear_qr,0.5,add_residual,7,577,-0.0311318990922188,-0.2485497267946881,-0.1015019310413854,0.0344864170854675,clock_NY_quote,interval_includes_zero
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.1,add_residual,3,577,0.1604444678599887,2.534514258503605,0.069041613442137,0.2602901159893714,clock_NY_quote,higher_loss_interval
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.1,add_residual,7,577,0.1604444678599887,2.534514258503605,0.0644417269495479,0.260345136610599,clock_NY_quote,higher_loss_interval
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.5,add_residual,3,577,0.0467631299173106,0.3706821259459512,-0.0753437423470745,0.1629950100549128,clock_NY_quote,interval_includes_zero
observed_change,joint_ols,without_positioning,quantile_lightgbm,0.5,add_residual,7,577,0.0467631299173106,0.3706821259459512,-0.0797920778368774,0.1590162908238922,clock_NY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,linear_qr,0.1,add_residual,3,577,0.0681972270414491,0.9930790339933148,-0.0059314651826288,0.1602433574409793,clock_NY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,linear_qr,0.1,add_residual,7,577,0.0681972270414491,0.9930790339933148,-0.0059352241708395,0.1518063145342816,clock_NY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,linear_qr,0.1,add_positioning,3,577,1.3468910177428244e-17,1.9420389705304122e-16,-7.061801657837284e-18,4.026278180782007e-17,clock_NY_quote,numerical_tie
observed_change,joint_ols,with_positioning,linear_qr,0.1,add_positioning,7,577,1.3468910177428244e-17,1.9420389705304122e-16,-3.924277703083953e-18,3.37282944189921e-17,clock_NY_quote,numerical_tie
observed_change,joint_ols,with_positioning,linear_qr,0.5,add_residual,3,577,-0.0286894336712445,-0.2284932165724054,-0.1187149867673934,0.0537233255564569,clock_NY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,linear_qr,0.5,add_residual,7,577,-0.0286894336712445,-0.2284932165724054,-0.1051018837447395,0.0430961474090764,clock_NY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,linear_qr,0.5,add_positioning,3,577,0.0329452857068883,0.2636827598551931,0.0076650908223211,0.0609990093193591,clock_NY_quote,higher_loss_interval
observed_change,joint_ols,with_positioning,linear_qr,0.5,add_positioning,7,577,0.0329452857068883,0.2636827598551931,0.013661048237517,0.0550758713955799,clock_NY_quote,higher_loss_interval
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.1,add_residual,3,577,0.0228012339337206,0.357262354259603,-0.0798554775905931,0.1163168816289546,clock_NY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.1,add_residual,7,577,0.0228012339337206,0.357262354259603,-0.062781028496905,0.1016573152916925,clock_NY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,-0.0858164883161198,-1.3221193216429232,-0.1977244960389097,0.0214009424568244,clock_NY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,-0.0858164883161198,-1.3221193216429232,-0.1761278044163449,0.0072900803641784,clock_NY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.5,add_residual,3,577,-0.1047024203478202,-0.8340320703895892,-0.2432445859272527,0.0309280287981053,clock_NY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.5,add_residual,7,577,-0.1047024203478202,-0.8340320703895892,-0.2396237995548935,0.0254047865375167,clock_NY_quote,interval_includes_zero
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,-0.2131274130744702,-1.6831798045120163,-0.3978521031287216,-0.0498635473071771,clock_NY_quote,lower_loss_interval
observed_change,joint_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,-0.2131274130744702,-1.6831798045120163,-0.3641230916029648,-0.0905045908711737,clock_NY_quote,lower_loss_interval
own_residual,sequential_ols,with_positioning,linear_qr,0.1,add_positioning,3,577,-0.0007079399950603,-0.0363958493271243,-0.0012161829406576,-0.0002741070434556,clock_NY_quote,lower_loss_interval
own_residual,sequential_ols,with_positioning,linear_qr,0.1,add_positioning,7,577,-0.0007079399950603,-0.0363958493271243,-0.0011219657508034,-0.0003567335309739,clock_NY_quote,lower_loss_interval
own_residual,sequential_ols,with_positioning,linear_qr,0.5,add_positioning,3,577,0.0005106442193382,0.0126137423861901,-0.0016253212068358,0.0026959762843055,clock_NY_quote,interval_includes_zero
own_residual,sequential_ols,with_positioning,linear_qr,0.5,add_positioning,7,577,0.0005106442193382,0.0126137423861901,-0.0008322360231004,0.0021929561321967,clock_NY_quote,interval_includes_zero
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,-0.0016674630689237,-0.0788252702630127,-0.0185552180606343,0.0170154472171423,clock_NY_quote,interval_includes_zero
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,-0.0016674630689237,-0.0788252702630127,-0.016362607057714,0.0169840898653164,clock_NY_quote,interval_includes_zero
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,0.0453947606283112,1.1033993559305555,0.0112072419597679,0.0782392546253587,clock_NY_quote,higher_loss_interval
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,0.0453947606283112,1.1033993559305555,0.0167221151247859,0.075378341795136,clock_NY_quote,higher_loss_interval
own_residual,pca_1,with_positioning,linear_qr,0.1,add_positioning,3,577,0.0,0.0,0.0,0.0,clock_NY_quote,numerical_tie
own_residual,pca_1,with_positioning,linear_qr,0.1,add_positioning,7,577,0.0,0.0,0.0,0.0,clock_NY_quote,numerical_tie
own_residual,pca_1,with_positioning,linear_qr,0.5,add_positioning,3,577,0.0007310020684416,0.0182380295258672,-0.000315517768517,0.0019458741625563,clock_NY_quote,interval_includes_zero
own_residual,pca_1,with_positioning,linear_qr,0.5,add_positioning,7,577,0.0007310020684416,0.0182380295258672,-9.407567571863785e-05,0.0017702314685124,clock_NY_quote,interval_includes_zero
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,0.0121429524856065,0.5805549050060393,-0.0020691166190449,0.0261072093856366,clock_NY_quote,interval_includes_zero
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,0.0121429524856065,0.5805549050060393,9.033264131071184e-05,0.024736760135631,clock_NY_quote,higher_loss_interval
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,0.0281384616964953,0.6851951807594541,0.0024709625212812,0.0575169380264236,clock_NY_quote,higher_loss_interval
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,0.0281384616964953,0.6851951807594541,0.0067196557717568,0.0522298823687226,clock_NY_quote,higher_loss_interval
own_residual,pca_2,with_positioning,linear_qr,0.1,add_positioning,3,577,2.354173086011922e-16,1.9844789639028754e-14,4.997276456220829e-17,4.324271238547154e-16,clock_NY_quote,numerical_tie
own_residual,pca_2,with_positioning,linear_qr,0.1,add_positioning,7,577,2.354173086011922e-16,1.9844789639028754e-14,1.1484102768449082e-16,3.847181874218383e-16,clock_NY_quote,numerical_tie
own_residual,pca_2,with_positioning,linear_qr,0.5,add_positioning,3,577,-0.0012523731321727,-0.0455923206275049,-0.0065958001187643,0.0033702996483167,clock_NY_quote,interval_includes_zero
own_residual,pca_2,with_positioning,linear_qr,0.5,add_positioning,7,577,-0.0012523731321727,-0.0455923206275049,-0.0058377043358215,0.0028981240254217,clock_NY_quote,interval_includes_zero
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,-0.0109955919791959,-0.8563896340550494,-0.024564757484085,0.0037165322287965,clock_NY_quote,interval_includes_zero
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,-0.0109955919791959,-0.8563896340550494,-0.0237644594840404,0.0013022835180071,clock_NY_quote,interval_includes_zero
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,-0.0027311092733794,-0.0958324585891529,-0.0339080359734808,0.0295622106477144,clock_NY_quote,interval_includes_zero
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,-0.0027311092733794,-0.0958324585891529,-0.0324017627609168,0.0319897680857992,clock_NY_quote,interval_includes_zero
own_residual,ae_selected,with_positioning,linear_qr,0.1,add_positioning,3,577,0.0,0.0,0.0,0.0,clock_NY_quote,numerical_tie
own_residual,ae_selected,with_positioning,linear_qr,0.1,add_positioning,7,577,0.0,0.0,0.0,0.0,clock_NY_quote,numerical_tie
own_residual,ae_selected,with_positioning,linear_qr,0.5,add_positioning,3,577,-0.0015752362089651,-0.0385585031852314,-0.0137009094090002,0.0149381167735988,clock_NY_quote,interval_includes_zero
own_residual,ae_selected,with_positioning,linear_qr,0.5,add_positioning,7,577,-0.0015752362089651,-0.0385585031852314,-0.0147098644423223,0.0150086655617114,clock_NY_quote,interval_includes_zero
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,-0.0117034126952141,-0.645277853106133,-0.0343050573857179,0.0111965900982022,clock_NY_quote,interval_includes_zero
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,-0.0117034126952141,-0.645277853106133,-0.0339904060854966,0.0128625678713033,clock_NY_quote,interval_includes_zero
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,-0.0308173819798727,-0.7809513440957327,-0.0617276741013162,-0.0008856246171016,clock_NY_quote,lower_loss_interval
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,-0.0308173819798727,-0.7809513440957327,-0.0633643154146588,0.0027097923420428,clock_NY_quote,interval_includes_zero
own_residual,joint_ols,with_positioning,linear_qr,0.1,add_positioning,3,577,-0.0012669033064076,-0.0651959814214944,-0.0019104573420509,-0.0007128299104737,clock_NY_quote,lower_loss_interval
own_residual,joint_ols,with_positioning,linear_qr,0.1,add_positioning,7,577,-0.0012669033064076,-0.0651959814214944,-0.0017543666522195,-0.0008367501281366,clock_NY_quote,lower_loss_interval
own_residual,joint_ols,with_positioning,linear_qr,0.5,add_positioning,3,577,0.0029336356107917,0.0725454877829009,-0.0002590705887934,0.0064874953263375,clock_NY_quote,interval_includes_zero
own_residual,joint_ols,with_positioning,linear_qr,0.5,add_positioning,7,577,0.0029336356107917,0.0725454877829009,0.0007511720349745,0.0050796583407533,clock_NY_quote,higher_loss_interval
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,0.0015290257293296,0.0724737773029845,-0.0144025849461376,0.0185145216388343,clock_NY_quote,interval_includes_zero
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,0.0015290257293296,0.0724737773029845,-0.0116448856923942,0.0169124601005081,clock_NY_quote,interval_includes_zero
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,0.035911455632014,0.8686484227405481,0.004652503076106,0.0680462173933162,clock_NY_quote,higher_loss_interval
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,0.035911455632014,0.8686484227405481,0.0089745948049477,0.0637307593666608,clock_NY_quote,higher_loss_interval
observed_change,baseline,with_positioning,linear_qr,0.1,add_positioning,3,577,0.0909896758539528,0.9482519433055886,-0.4453997654234319,0.5120818392972565,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,baseline,with_positioning,linear_qr,0.1,add_positioning,7,577,0.0909896758539528,0.9482519433055886,-0.4028672840485172,0.467720323689923,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,baseline,with_positioning,linear_qr,0.5,add_positioning,3,577,0.0701833975616929,0.4189976946166661,-0.1594247018637651,0.3019419720634955,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,baseline,with_positioning,linear_qr,0.5,add_positioning,7,577,0.0701833975616929,0.4189976946166661,-0.1482548996157875,0.2810819060801527,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,baseline,with_positioning,quantile_lightgbm,0.1,add_positioning,3,577,-0.5043246690922857,-5.196920258369406,-1.3552980866968103,0.1209140740641308,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,baseline,with_positioning,quantile_lightgbm,0.1,add_positioning,7,577,-0.5043246690922857,-5.196920258369406,-1.3879224955373648,0.1606880596397277,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,baseline,with_positioning,quantile_lightgbm,0.5,add_positioning,3,577,-0.2968850892324924,-1.7550067115004642,-0.6694090968512987,0.0269589192887742,clock_FXUTC_USNY_quote,interval_includes_zero
observed_change,baseline,with_positioning,quantile_lightgbm,0.5,add_positioning,7,577,-0.2968850892324924,-1.7550067115004642,-0.6128704878725078,-0.0007115322411947,clock_FXUTC_USNY_quote,lower_loss_interval
observed_change,sequential_ols,without_positioning,linear_qr,0.1,add_residual,3,577,0.0,0.0,0.0,0.0,clock_FXUTC_USNY_quote,numerical_tie
