h,model,target,rep,beta
1,M1,e_origin,249,0.34393481064729636
1,M1,e_origin,250,0.26399322569206496
1,M1,e_origin,251,0.31106045357137513
1,M1,e_origin,252,0.4677957120418819
1,M1,e_origin,253,0.08870773273395989
1,M1,e_origin,254,0.1147020261013684
1,M1,e_origin,255,0.23580183436221802
1,M1,e_origin,256,0.4184912345517367
1,M1,e_origin,257,0.38853833508110674
1,M1,e_origin,258,0.08004369482565883
1,M1,e_origin,259,0.3632402210415775
1,M1,e_origin,260,0.34994045126992396
1,M1,e_origin,261,0.2308750606384688
1,M1,e_origin,262,0.08079917498898623
1,M1,e_origin,263,0.2500175632044691
1,M1,e_origin,264,0.20802380950240046
1,M1,e_origin,265,0.3753698338321991
1,M1,e_origin,266,0.5601471365302251
1,M1,e_origin,267,0.44214111257081545
1,M1,e_origin,268,0.2842744264155882
1,M1,e_origin,269,0.08254114786477118
1,M1,e_origin,270,0.12854308771875858
1,M1,e_origin,271,0.3583267411894843
1,M1,e_origin,272,0.34576014435527036
1,M1,e_origin,273,0.2069492589445476
1,M1,e_origin,274,0.39735227472792606
1,M1,e_origin,275,0.08329136202508583
1,M1,e_origin,276,0.5778787320723181
1,M1,e_origin,277,0.1045617384768782
1,M1,e_origin,278,0.08150001538197628
1,M1,e_origin,279,0.44668483167665757
1,M1,e_origin,280,0.28628585102099546
1,M1,e_origin,281,0.28784920377564344
1,M1,e_origin,282,0.3822796793718312
1,M1,e_origin,283,0.49385983027147873
1,M1,e_origin,284,0.18025673031273384
1,M1,e_origin,285,0.4057010537993768
1,M1,e_origin,286,0.08891615911852194
1,M1,e_origin,287,0.26320160457160924
1,M1,e_origin,288,0.15264587684824646
1,M1,e_origin,289,0.4064918476093306
1,M1,e_origin,290,0.25739970080667135
1,M1,e_origin,291,0.08745490560201928
1,M1,e_origin,292,0.23218241559856795
1,M1,e_origin,293,0.27320685815254664
1,M1,e_origin,294,0.28871131130513683
1,M1,e_origin,295,0.43582874429142016
1,M1,e_origin,296,0.08707742963903943
1,M1,e_origin,297,0.11690183495171966
1,M1,e_origin,298,0.26846133394176735
1,M1,e_origin,299,0.306219398581385
1,M1,e_origin,300,0.47417509626454846
1,M1,e_origin,301,0.3867487962163122
1,M1,e_origin,302,0.30973922128359477
1,M1,e_origin,303,0.07133862059116444
1,M1,e_origin,304,0.14070833159437138
1,M1,e_origin,305,0.3986892337403812
1,M1,e_origin,306,0.35512825303220985
1,M1,e_origin,307,0.32479558948625314
1,M1,e_origin,308,0.08828926290456038
1,M1,e_origin,309,0.2808390765797055
1,M1,e_origin,310,0.3370157783748037
1,M1,e_origin,311,0.2734894749783312
1,M1,e_origin,312,0.13694996994063602
1,M1,e_origin,313,0.41767288998544966
1,M1,e_origin,314,0.30838064667632986
1,M1,e_origin,315,0.172631282073922
1,M1,e_origin,316,0.08761864009252744
1,M1,e_origin,317,0.1532964780190653
1,M1,e_origin,318,0.38551172387862165
1,M1,e_origin,319,0.32979048760469354
1,M1,e_origin,320,0.18960759118803303
1,M1,e_origin,321,0.3845757334090443
1,M1,e_origin,322,0.08768145363858712
1,M1,e_origin,323,0.08887677239074407
1,M1,e_origin,324,0.1442147913970627
1,M1,e_origin,325,0.3986921917394556
1,M1,e_origin,326,0.20818825878330838
1,M1,e_origin,327,0.456777479949525
1,M1,e_origin,328,0.22547447974716495
1,M1,e_origin,329,0.19763335393487813
1,M1,e_origin,330,0.3558423829347941
1,M1,e_origin,331,0.08325127751754423
1,M1,e_origin,332,0.47424980007404144
1,M1,e_origin,333,0.14800512492916756
1,M1,e_origin,334,0.43390411332730794
1,M1,e_origin,335,0.39615480683515825
1,M1,e_origin,336,0.43283046246612383
1,M1,e_origin,337,0.09167940185557395
1,M1,e_origin,338,0.45415576659370216
1,M1,e_origin,339,0.20493722543018766
1,M1,e_origin,340,0.08395406974546882
1,M1,e_origin,341,0.49510377512815373
1,M1,e_origin,342,0.08476460554160647
1,M1,e_origin,343,0.079112393221569
1,M1,e_origin,344,0.32822396199004555
1,M1,e_origin,345,0.37290987584940705
1,M1,e_origin,346,0.06711035761912025
1,M1,e_origin,347,0.08670110318277063
1,M1,e_origin,348,0.25580600915958934
1,M1,e_origin,349,0.11957499879373933
1,M1,e_origin,350,0.08306698459593258
1,M1,e_origin,351,0.12318154397871216
1,M1,e_origin,352,0.3290761709632887
1,M1,e_origin,353,0.4767508035308776
1,M1,e_origin,354,0.4034060217480733
1,M1,e_origin,355,0.13807201757810678
1,M1,e_origin,356,0.3273788403531714
1,M1,e_origin,357,0.1857122286082104
1,M1,e_origin,358,0.09094244265931987
1,M1,e_origin,359,0.4269790984027111
1,M1,e_origin,360,0.5390907753151659
1,M1,e_origin,361,0.08745830162154818
1,M1,e_origin,362,0.22169285558013876
1,M1,e_origin,363,0.2714865364126738
1,M1,e_origin,364,0.44389721774658963
1,M1,e_origin,365,0.2100048301098013
1,M1,e_origin,366,0.3547267505549488
1,M1,e_origin,367,0.45337324105843485
1,M1,e_origin,368,0.3589627154632531
1,M1,e_origin,369,0.36262491884545567
1,M1,e_origin,370,0.16974697116610024
1,M1,e_origin,371,0.07777276237088983
1,M1,e_origin,372,0.1877913371199191
1,M1,e_origin,373,0.18136550930327974
1,M1,e_origin,374,0.39232695199000994
1,M1,e_origin,375,0.27634052443054946
1,M1,e_origin,376,0.506107232913624
1,M1,e_origin,377,0.4162387235964242
1,M1,e_origin,378,0.3739481798794855
1,M1,e_origin,379,0.3615025528426057
1,M1,e_origin,380,0.3881291667636125
1,M1,e_origin,381,0.08504483696160826
1,M1,e_origin,382,0.08627490590703239
1,M1,e_origin,383,0.4179779445755851
1,M1,e_origin,384,0.30482630587442616
1,M1,e_origin,385,0.40691192265281434
1,M1,e_origin,386,0.4909024889023031
1,M1,e_origin,387,0.31285896502323707
1,M1,e_origin,388,0.07529877224301958
1,M1,e_origin,389,0.24554704705712516
1,M1,e_origin,390,0.38618855668572677
1,M1,e_origin,391,0.5317859045342038
1,M1,e_origin,392,0.38324913861411614
1,M1,e_origin,393,0.0781703236765988
1,M1,e_origin,394,0.08678050127568447
1,M1,e_origin,395,0.20130096339935877
1,M1,e_origin,396,0.1795829691634683
1,M1,e_origin,397,0.16751338124719323
1,M1,e_origin,398,0.4081246350690609
1,M1,e_origin,399,0.12803893840647088
1,M1,e_origin,400,0.09091590837386355
1,M1,e_origin,401,0.13704844240491326
1,M1,e_origin,402,0.08816056227067666
1,M1,e_origin,403,0.08874686833056289
1,M1,e_origin,404,0.21280683441396267
1,M1,e_origin,405,0.32979664595214764
1,M1,e_origin,406,0.137751497238483
1,M1,e_origin,407,0.07827112355635563
1,M1,e_origin,408,0.34730596664485913
1,M1,e_origin,409,0.2949584594779664
1,M1,e_origin,410,0.07736071024354085
1,M1,e_origin,411,0.14764837225951705
1,M1,e_origin,412,0.24928586712333078
1,M1,e_origin,413,0.2070028713117613
1,M1,e_origin,414,0.3509066599232497
1,M1,e_origin,415,0.4775474697904373
1,M1,e_origin,416,0.1333515549364467
1,M1,e_origin,417,0.567095687124967
1,M1,e_origin,418,0.37605773431724737
1,M1,e_origin,419,0.07351460720098547
1,M1,e_origin,420,0.25531916698041435
1,M1,e_origin,421,0.16611816660975046
1,M1,e_origin,422,0.08398421490134059
1,M1,e_origin,423,0.37161464016884815
1,M1,e_origin,424,0.08192682909063877
1,M1,e_origin,425,0.399122638720876
1,M1,e_origin,426,0.16891782867621427
1,M1,e_origin,427,0.46247845274851973
1,M1,e_origin,428,0.3399019991193558
1,M1,e_origin,429,0.2796164523676045
1,M1,e_origin,430,0.09061884424964955
1,M1,e_origin,431,0.20909021247861154
1,M1,e_origin,432,0.4448386142684611
1,M1,e_origin,433,0.3050933665383759
1,M1,e_origin,434,0.35337528625516873
1,M1,e_origin,435,0.27552961572100426
1,M1,e_origin,436,0.1283416378934233
1,M1,e_origin,437,0.3290662674272086
1,M1,e_origin,438,0.4358114831335266
1,M1,e_origin,439,0.47582561977948334
1,M1,e_origin,440,0.5652072150868661
1,M1,e_origin,441,0.08738210784761999
1,M1,e_origin,442,0.4920624006897641
1,M1,e_origin,443,0.19609260532650893
1,M1,e_origin,444,0.18812404601000776
1,M1,e_origin,445,0.0575599465255527
1,M1,e_origin,446,0.3088533886595101
1,M1,e_origin,447,0.13882753274182494
1,M1,e_origin,448,0.07597358695092007
1,M1,e_origin,449,0.24311077429665648
1,M1,e_origin,450,0.08975970215126639
1,M1,e_origin,451,0.4794985903511939
1,M1,e_origin,452,0.4041303239021022
1,M1,e_origin,453,0.5897751229835861
1,M1,e_origin,454,0.4378782202135497
1,M1,e_origin,455,0.08442628878489566
1,M1,e_origin,456,0.30467765351620335
1,M1,e_origin,457,0.21139573941250356
1,M1,e_origin,458,0.08795515675519021
1,M1,e_origin,459,0.30370635293767595
1,M1,e_origin,460,0.07645951093142805
1,M1,e_origin,461,0.49673072475249885
1,M1,e_origin,462,0.07818632515029031
1,M1,e_origin,463,0.20235258655582222
1,M1,e_origin,464,0.3350971944596408
1,M1,e_origin,465,0.10854019522314909
1,M1,e_origin,466,0.3118858974507616
1,M1,e_origin,467,0.2369577980364417
1,M1,e_origin,468,0.32001861192141173
1,M1,e_origin,469,0.13556774769449415
1,M1,e_origin,470,0.08981514951782943
1,M1,e_origin,471,0.262832772528802
1,M1,e_origin,472,0.18857564211951294
1,M1,e_origin,473,0.24220080339891265
1,M1,e_origin,474,0.09404006617150056
1,M1,e_origin,475,0.19924383624894107
1,M1,e_origin,476,0.4414212653412949
1,M1,e_origin,477,0.21716262331572442
1,M1,e_origin,478,0.08424016226672282
1,M1,e_origin,479,0.09183741937017605
1,M1,e_origin,480,0.40082515206387814
1,M1,e_origin,481,0.3001086202047055
1,M1,e_origin,482,0.24741549872398347
1,M1,e_origin,483,0.1737806445145168
1,M1,e_origin,484,0.3344857945789724
1,M1,e_origin,485,0.3935168659806974
1,M1,e_origin,486,0.35096929487539796
1,M1,e_origin,487,0.2129278992706122
1,M1,e_origin,488,0.4003338693305184
1,M1,e_origin,489,0.457099460835994
1,M1,e_origin,490,0.0771222466491277
1,M1,e_origin,491,0.4757750489996747
1,M1,e_origin,492,0.19611436814102845
1,M1,e_origin,493,0.39812679612067914
1,M1,e_origin,494,0.13427059955879056
1,M1,e_origin,495,0.08748863793207445
1,M1,e_origin,496,0.4748984110118991
1,M1,e_origin,497,0.21531425953545127
1,M1,e_origin,498,0.44458072964454176
1,M1,downside,0,-0.07472676156761517
1,M1,downside,1,-0.028022742151414502
1,M1,downside,2,-0.16939838400394072
1,M1,downside,3,-0.34619583398667414
1,M1,downside,4,0.02232793411480156
1,M1,downside,5,-0.2622369912401327
1,M1,downside,6,-0.11142495119823427
1,M1,downside,7,-0.2867477416986511
1,M1,downside,8,-0.2533062574774841
1,M1,downside,9,0.031787644527418335
1,M1,downside,10,-0.39669206506849547
1,M1,downside,11,-0.29787306457425666
1,M1,downside,12,-0.5056736468574198
1,M1,downside,13,0.09562132217720613
1,M1,downside,14,0.051642887132589466
1,M1,downside,15,-0.23791387137770245
1,M1,downside,16,-0.6239792328246044
1,M1,downside,17,0.13949065357100585
1,M1,downside,18,-0.24974025376509118
1,M1,downside,19,-0.1601834835329836
1,M1,downside,20,0.10290454823266272
1,M1,downside,21,0.0031916641599678674
1,M1,downside,22,-0.14138193366692825
1,M1,downside,23,-0.5096854115373101
1,M1,downside,24,-0.11506634250246231
1,M1,downside,25,-0.35196117421194006
1,M1,downside,26,-0.3817550952682866
1,M1,downside,27,-0.20082871167138588
1,M1,downside,28,0.05064934185936479
1,M1,downside,29,-0.04724523232821144
1,M1,downside,30,-0.7639421172712776
1,M1,downside,31,0.011477887111402796
1,M1,downside,32,-0.506906682919757
1,M1,downside,33,-0.28007129190775343
1,M1,downside,34,-0.1733412059328067
1,M1,downside,35,-0.15972990305191712
1,M1,downside,36,-0.14787294853736213
1,M1,downside,37,-0.04336776909657889
1,M1,downside,38,-0.42470732073683115
1,M1,downside,39,-0.5068759286132342
1,M1,downside,40,-0.02613987556888899
1,M1,downside,41,-0.24386302209605681
1,M1,downside,42,-0.19993535046444966
1,M1,downside,43,-0.07136244353846595
1,M1,downside,44,-0.03031641727939758
1,M1,downside,45,-0.1852666703990008
1,M1,downside,46,-0.032058233054462315
1,M1,downside,47,-0.5090349101682438
1,M1,downside,48,0.037444259401800184
1,M1,downside,49,-0.18276376999151006
1,M1,downside,50,0.01652769845779251
1,M1,downside,51,-0.07277974753342133
1,M1,downside,52,-0.15458305635031516
1,M1,downside,53,-0.008711838366192704
1,M1,downside,54,-0.2512071969437699
1,M1,downside,55,-0.1041544379008265
1,M1,downside,56,-0.43697339216509085
1,M1,downside,57,-0.07245971637425613
1,M1,downside,58,0.17636423888217087
1,M1,downside,59,-0.18688132178325742
1,M1,downside,60,-0.26000129345296236
1,M1,downside,61,-0.2808365933051123
1,M1,downside,62,-0.1614505238611215
1,M1,downside,63,-0.37878333595859615
1,M1,downside,64,-0.16073485506116572
1,M1,downside,65,0.06934358287225639
1,M1,downside,66,-0.23905242205668928
1,M1,downside,67,0.03159793176284943
1,M1,downside,68,-0.022140033487472698
1,M1,downside,69,-0.1699852865256603
1,M1,downside,70,-0.1627361366720325
1,M1,downside,71,-0.046412006207462594
1,M1,downside,72,-0.004308141693718747
1,M1,downside,73,-0.18108145697043154
1,M1,downside,74,-0.25724077355396574
1,M1,downside,75,-0.21229262896539813
1,M1,downside,76,-0.175840556781872
1,M1,downside,77,-0.040669606317663164
1,M1,downside,78,-0.11312235494807021
1,M1,downside,79,-0.5701458752126665
1,M1,downside,80,-0.6338954761244383
1,M1,downside,81,-0.4051395998694646
1,M1,downside,82,0.0383030868590076
1,M1,downside,83,0.12067150412197213
1,M1,downside,84,-0.09089918280338033
1,M1,downside,85,-0.17940322933953368
1,M1,downside,86,-0.013919272496819199
1,M1,downside,87,-0.29612301085628895
1,M1,downside,88,0.11131851931480177
1,M1,downside,89,-0.023953665053984982
1,M1,downside,90,-0.16529382791755534
1,M1,downside,91,-0.39154465755521506
1,M1,downside,92,-0.3630682495274759
1,M1,downside,93,-0.295264859198684
1,M1,downside,94,-0.01954916112086499
1,M1,downside,95,0.04795454782559866
1,M1,downside,96,-0.5094660153375415
1,M1,downside,97,-0.22611194461504117
1,M1,downside,98,0.027111949811900904
1,M1,downside,99,-0.20712612504983802
1,M1,downside,100,0.030033642505559167
1,M1,downside,101,-0.1368673394774409
1,M1,downside,102,0.2494656494723954
1,M1,downside,103,-0.14090450076970412
1,M1,downside,104,0.04801357002606757
1,M1,downside,105,-0.42287456991939326
1,M1,downside,106,0.2056679151038946
1,M1,downside,107,0.0051065111053206665
1,M1,downside,108,-0.03600984997922669
1,M1,downside,109,-0.12316091527693428
1,M1,downside,110,0.05799359341428515
1,M1,downside,111,0.1652787589802497
1,M1,downside,112,-0.30612832627465864
1,M1,downside,113,-0.020832466137038538
1,M1,downside,114,-0.1634919360789833
1,M1,downside,115,-0.1339515954352277
1,M1,downside,116,-0.49054983400244917
1,M1,downside,117,-0.23360770520141097
1,M1,downside,118,0.08556679893677903
1,M1,downside,119,-0.04153081912561384
1,M1,downside,120,0.059761300129219715
1,M1,downside,121,-0.43441565261809617
1,M1,downside,122,-0.05932257961845501
1,M1,downside,123,-0.1192526933453306
1,M1,downside,124,-0.5420370569090897
1,M1,downside,125,-0.1671658934006228
1,M1,downside,126,-0.24858027384298326
1,M1,downside,127,-0.23759390783738343
1,M1,downside,128,-0.009358972768288024
1,M1,downside,129,-0.21017265746568345
1,M1,downside,130,-0.25939773105267566
1,M1,downside,131,-0.01346536946061579
1,M1,downside,132,-0.015056082530573184
1,M1,downside,133,-0.33534110393295274
1,M1,downside,134,-0.05956960792062799
1,M1,downside,135,-0.06741596673518625
1,M1,downside,136,-0.1513444799761473
1,M1,downside,137,0.13219249633228122
1,M1,downside,138,0.03643627468111485
1,M1,downside,139,0.012894988203763866
1,M1,downside,140,-0.4480152125613707
1,M1,downside,141,-0.2392448679795324
1,M1,downside,142,-0.0367938702846282
1,M1,downside,143,-0.12593245233620673
1,M1,downside,144,0.15808126576137652
1,M1,downside,145,-0.30677951226257894
1,M1,downside,146,-0.22098881279026156
1,M1,downside,147,-0.0030495620948720495
1,M1,downside,148,-0.3141650112464016
1,M1,downside,149,-0.3856871232542637
1,M1,downside,150,-0.2512701334578519
1,M1,downside,151,-0.4237684734575529
1,M1,downside,152,-0.2271593115285523
1,M1,downside,153,-0.016691858697453
1,M1,downside,154,-0.3361899063728272
1,M1,downside,155,-0.136581000914804
1,M1,downside,156,-0.42614325786881024
1,M1,downside,157,-0.06313750851108116
1,M1,downside,158,-0.1341409752463445
1,M1,downside,159,0.25073370142415985
1,M1,downside,160,-0.039082002518809465
1,M1,downside,161,-0.3736829461720859
1,M1,downside,162,-0.33081936886310953
1,M1,downside,163,-0.14372581858476266
1,M1,downside,164,-0.34559324739464886
1,M1,downside,165,-0.19815569628378385
1,M1,downside,166,-0.4973007064534584
1,M1,downside,167,-0.17416820921796258
1,M1,downside,168,0.018540245014577576
1,M1,downside,169,0.06424759199265662
1,M1,downside,170,-0.5093831373052655
1,M1,downside,171,0.07530349214421299
1,M1,downside,172,-0.3014089763792756
1,M1,downside,173,0.02206585920018904
1,M1,downside,174,-0.43419389889937077
1,M1,downside,175,0.04979060752002512
1,M1,downside,176,-0.16938649504552242
1,M1,downside,177,0.06107177007010607
1,M1,downside,178,-0.40265682237998557
1,M1,downside,179,0.21913497701441276
1,M1,downside,180,-0.16455725539258517
1,M1,downside,181,-0.4371909982714987
1,M1,downside,182,-0.17605306578610716
1,M1,downside,183,-0.11899138327863197
1,M1,downside,184,-0.1684762670874987
1,M1,downside,185,-0.06377584861746474
1,M1,downside,186,0.004469124572911056
1,M1,downside,187,0.08439970285250052
1,M1,downside,188,0.26628722315811393
1,M1,downside,189,-0.4653562780491183
1,M1,downside,190,-0.0034084185769456305
1,M1,downside,191,0.03756087625631374
1,M1,downside,192,-0.4050274497908075
1,M1,downside,193,-0.5304588720087513
1,M1,downside,194,0.006899815810762125
1,M1,downside,195,-0.1439392108506602
1,M1,downside,196,0.05033502559356125
1,M1,downside,197,-0.11034618090411404
1,M1,downside,198,-0.32820904864629513
1,M1,downside,199,-0.29624490271334225
1,M1,downside,200,-0.4953623164409438
1,M1,downside,201,-0.2936581980086616
1,M1,downside,202,0.005251927259798718
1,M1,downside,203,-0.14805443198287033
1,M1,downside,204,0.2084273975856289
1,M1,downside,205,-0.3805274048831082
1,M1,downside,206,-0.3976611233138347
1,M1,downside,207,-0.4395275381831426
1,M1,downside,208,0.09255788883929922
1,M1,downside,209,-0.165102877360227
1,M1,downside,210,-0.6316061258538687
1,M1,downside,211,0.027330559212689714
1,M1,downside,212,-0.04254402580425374
1,M1,downside,213,-0.1351602376463398
1,M1,downside,214,-0.16635613641301905
1,M1,downside,215,0.026371372652524025
1,M1,downside,216,-0.4186874316102201
1,M1,downside,217,-0.22817921281566905
1,M1,downside,218,-0.1269504033893132
1,M1,downside,219,0.009556628708209539
1,M1,downside,220,-0.07684511937909892
1,M1,downside,221,-0.005281511967352733
1,M1,downside,222,-0.11956967443071038
1,M1,downside,223,-0.10350925055494418
1,M1,downside,224,0.1766038737591269
1,M1,downside,225,0.013403583343985774
1,M1,downside,226,-0.17499463712018462
1,M1,downside,227,-0.02172192374055548
1,M1,downside,228,0.09128077808521705
1,M1,downside,229,-0.05296644632675982
1,M1,downside,230,-0.45280290592135797
1,M1,downside,231,-0.2698149818851014
1,M1,downside,232,-0.17282866322365573
1,M1,downside,233,-0.2844118065761734
1,M1,downside,234,-0.20168939395843413
1,M1,downside,235,0.12807096744490973
1,M1,downside,236,-0.2724957152591911
1,M1,downside,237,-0.28609027145667887
1,M1,downside,238,-0.6768793772438182
1,M1,downside,239,0.0554158234174486
1,M1,downside,240,-0.001783549355283802
1,M1,downside,241,-0.010207609721291954
1,M1,downside,242,-0.2124420489896277
1,M1,downside,243,-0.04182708507696845
1,M1,downside,244,0.014418685845565733
1,M1,downside,245,-0.39837836124367504
1,M1,downside,246,0.1634682304778852
1,M1,downside,247,-0.40411926632360967
1,M1,downside,248,-0.38310723603862995
1,M1,downside,249,-0.15095291177681724
1,M1,downside,250,-0.09358125789404736
1,M1,downside,251,-0.3576046190553362
1,M1,downside,252,-0.41819659013200045
1,M1,downside,253,-0.2195991984166407
1,M1,downside,254,0.12902897978769384
1,M1,downside,255,-0.15458383812334076
1,M1,downside,256,-0.1530591572820735
1,M1,downside,257,-0.01577627182556069
1,M1,downside,258,-0.12253496517773772
1,M1,downside,259,-0.27542775122099705
1,M1,downside,260,-0.33837270134730607
1,M1,downside,261,0.010962039407978519
1,M1,downside,262,-0.024439694191177426
1,M1,downside,263,-0.46437547394103557
1,M1,downside,264,-0.7491642397048194
1,M1,downside,265,-0.3094935856190264
1,M1,downside,266,-0.4417941436153836
1,M1,downside,267,-0.149169650355945
1,M1,downside,268,-0.5426661310529113
1,M1,downside,269,-0.10737330747386602
1,M1,downside,270,-0.4012335321446759
1,M1,downside,271,-0.3403110256675672
1,M1,downside,272,-0.37769218460582127
1,M1,downside,273,-0.049337029217435865
1,M1,downside,274,-0.15241296503033752
1,M1,downside,275,0.1277210548737121
1,M1,downside,276,-0.13945800755934437
1,M1,downside,277,-0.6843988442692536
1,M1,downside,278,0.0603901641763091
1,M1,downside,279,-0.2932913669877677
1,M1,downside,280,-0.4107030680119013
1,M1,downside,281,-0.37622758810639406
1,M1,downside,282,-0.46611451222368133
1,M1,downside,283,-0.18509670165319345
1,M1,downside,284,-0.6000797628975382
1,M1,downside,285,-0.28496454589496395
1,M1,downside,286,0.01770090486558766
1,M1,downside,287,-0.6180951902242745
1,M1,downside,288,-0.2319019683946667
1,M1,downside,289,-0.3545781814241447
1,M1,downside,290,-0.43773870124718456
1,M1,downside,291,-0.020882932357052426
1,M1,downside,292,-0.08995914296965381
1,M1,downside,293,-0.5826952025760351
1,M1,downside,294,-0.5879641156028845
1,M1,downside,295,-0.022969625658260447
1,M1,downside,296,-0.030178041590003472
1,M1,downside,297,-0.26697412331274956
1,M1,downside,298,-0.2217171444773092
1,M1,downside,299,-0.1257473339732341
1,M1,downside,300,-0.12419082923937419
1,M1,downside,301,-0.1974664174906659
1,M1,downside,302,-0.1005296586241034
1,M1,downside,303,0.0672004414529357
1,M1,downside,304,-0.10490589446299918
1,M1,downside,305,-0.24666913079247532
1,M1,downside,306,0.004905668142947836
1,M1,downside,307,-0.0672501690977163
1,M1,downside,308,-0.12788718370392738
1,M1,downside,309,-0.40517124014773837
1,M1,downside,310,-0.19688668777046542
1,M1,downside,311,-0.09998950713249506
1,M1,downside,312,0.04514823042587869
1,M1,downside,313,-0.15637715259943064
1,M1,downside,314,-0.45979341462363704
1,M1,downside,315,-0.05870859489531486
1,M1,downside,316,-0.17955941066579711
1,M1,downside,317,0.06599652095351093
1,M1,downside,318,-0.23884458990310153
1,M1,downside,319,-0.3646762745614162
1,M1,downside,320,-0.3440674193895539
1,M1,downside,321,-0.22148650449267845
1,M1,downside,322,-0.4312409258730279
1,M1,downside,323,-0.03624667747712162
1,M1,downside,324,0.015337849666874275
1,M1,downside,325,-0.21701750475350048
1,M1,downside,326,0.03637518258916456
1,M1,downside,327,-0.13483460370944927
1,M1,downside,328,-0.23868230155723552
1,M1,downside,329,0.07307537829418143
1,M1,downside,330,-0.09382346396025384
1,M1,downside,331,-0.5549524979413876
1,M1,downside,332,-0.24619743488608842
1,M1,downside,333,-0.1418563910889384
1,M1,downside,334,-0.20539601114562567
1,M1,downside,335,-0.3042593564126698
1,M1,downside,336,-0.05210803378373247
1,M1,downside,337,-0.5395471894090799
1,M1,downside,338,-0.1523090869937086
1,M1,downside,339,-0.45214047653244915
1,M1,downside,340,-0.45799291774443956
1,M1,downside,341,-0.0278387963050153
1,M1,downside,342,0.029952067613666786
1,M1,downside,343,0.011472472982936148
1,M1,downside,344,-0.3476772613154171
1,M1,downside,345,-0.36899308927937
1,M1,downside,346,-0.6457823104516518
1,M1,downside,347,-0.0007604663487391552
1,M1,downside,348,-0.4986539111071431
1,M1,downside,349,-0.09283890796582038
1,M1,downside,350,-0.04830947843608886
1,M1,downside,351,-0.4224625758204972
1,M1,downside,352,0.05317153982603078
1,M1,downside,353,-0.41150638304498455
1,M1,downside,354,-0.33307932172498406
1,M1,downside,355,0.05730635216925467
1,M1,downside,356,-0.16145081886422577
1,M1,downside,357,-0.5611168942078265
1,M1,downside,358,0.12175434594398539
1,M1,downside,359,-0.29580497078614554
1,M1,downside,360,-0.09405802269382654
1,M1,downside,361,-0.041056954702846316
1,M1,downside,362,-0.35127274786062035
1,M1,downside,363,-0.29439528213800686
1,M1,downside,364,-0.32377185081544835
1,M1,downside,365,0.1593496822027671
1,M1,downside,366,-0.45612209310245816
1,M1,downside,367,-0.21817867424597553
1,M1,downside,368,-0.5673406189805846
1,M1,downside,369,-0.2762986974174147
1,M1,downside,370,-0.7708134044703776
1,M1,downside,371,-0.3246914416798629
1,M1,downside,372,0.041886822700000395
1,M1,downside,373,-0.14180626045293768
1,M1,downside,374,-0.2177300809806179
1,M1,downside,375,-0.022759594893951532
1,M1,downside,376,-0.29093280235490837
1,M1,downside,377,-0.12111371079234867
1,M1,downside,378,-0.1567637608098455
1,M1,downside,379,-0.0211891214587811
1,M1,downside,380,-0.4139931451251991
1,M1,downside,381,0.031372429474996306
1,M1,downside,382,0.12434452351378071
1,M1,downside,383,-0.20380783720471507
1,M1,downside,384,-0.4357661919459084
1,M1,downside,385,-0.41639771079583815
1,M1,downside,386,-0.43089025662483527
1,M1,downside,387,-0.26111114398910273
1,M1,downside,388,-0.2146792689963253
1,M1,downside,389,0.02373480128433741
1,M1,downside,390,-0.26031833106380253
1,M1,downside,391,-0.11050709451018145
1,M1,downside,392,-0.12499001916537385
1,M1,downside,393,-0.2789972387927969
1,M1,downside,394,0.11224382222134328
1,M1,downside,395,-0.28825317615388124
1,M1,downside,396,-0.12090034991248218
1,M1,downside,397,0.09571458647320251
1,M1,downside,398,-0.43828753974969303
1,M1,downside,399,0.10203549623067718
1,M1,downside,400,0.13052806431274352
1,M1,downside,401,-0.5791765269098322
1,M1,downside,402,-0.83244630071034
1,M1,downside,403,0.24983019294697179
1,M1,downside,404,0.13259229433793393
1,M1,downside,405,-0.2983315733860498
1,M1,downside,406,-0.02019828654320859
1,M1,downside,407,-0.6102642253383717
1,M1,downside,408,-0.354312101543948
1,M1,downside,409,-0.08393629032563084
1,M1,downside,410,-0.10579167136901066
1,M1,downside,411,0.030301995358614324
1,M1,downside,412,0.04294969743507328
1,M1,downside,413,-0.36647402602996043
1,M1,downside,414,-0.4615187516589591
1,M1,downside,415,-0.2735490715509206
1,M1,downside,416,0.034252529325426426
1,M1,downside,417,-0.21415481555004784
1,M1,downside,418,-0.7111084576546811
1,M1,downside,419,-0.08905512274103328
1,M1,downside,420,-0.09949161227265536
1,M1,downside,421,-0.5315229151332443
1,M1,downside,422,0.07243275329441225
1,M1,downside,423,-0.28206437186338723
1,M1,downside,424,-0.6366228366624398
1,M1,downside,425,-0.0014708804416661433
1,M1,downside,426,-0.06027485427485522
1,M1,downside,427,-0.38798175708699145
1,M1,downside,428,-0.36971099064380664
1,M1,downside,429,-0.0992795007553985
1,M1,downside,430,0.14801077932409756
1,M1,downside,431,-0.5847604607870773
1,M1,downside,432,-0.3285223548557607
1,M1,downside,433,0.060739510914781976
1,M1,downside,434,-0.1455491863103033
1,M1,downside,435,-0.08794031393605774
1,M1,downside,436,0.027567032088324717
1,M1,downside,437,-0.18735765535400373
1,M1,downside,438,-0.3403232395237872
1,M1,downside,439,-0.12185218126258261
1,M1,downside,440,-0.2992894819071641
1,M1,downside,441,-0.20413775166924208
